wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
0.024096385542168676,0.3333333333333333,0.0,0.004464285714285714,0.018633540372670808,0.0002937504589850922,0.002242152466367713,0.013157894736842105,0.025477707006369428,0.1666666665,0.011555127587867116,1.0,0.0,0.857142857,0.75,0.25,0.09523809523809523,0.029936974783626686,0.030303030303030304,0.058823529411764705,0
0.018072289156626505,0.5,0.0,0.013392857142857142,0.018633540372670808,0.0002203128442388191,0.0,0.07894736842105263,0.012738853503184714,0.5,0.010110736639383727,1.0,0.1111111111111111,0.952380952,0.666666667,0.0,0.0,0.03361344536898877,0.030303030303030304,0.03921176470588235,0
0.04216867469879518,0.16666666666666666,0.0,0.06473214285714286,0.18012422360248448,7.343761474627305e-05,0.006726457399103139,0.3815789473684211,0.01910828025477707,0.3333333335,0.091478093403948,1.0,0.2222222222222222,0.0,0.416666667,0.0,0.0,0.16026410561759158,0.030303030303030304,0.08403529411764707,0
0.018072289156626505,0.16666666666666666,0.0,0.008928571428571428,0.015527950310559006,0.0002203128442388191,0.0,0.05263157894736842,0.01910828025477707,1.0,0.008666345690900338,0.0,0.0,0.0,0.833333333,0.0,0.0,0.03151260503539651,0.030303030303030304,0.07843529411764705,0
0.12650602409638553,0.6666666666666666,0.0,0.04241071428571429,0.2670807453416149,0.011456267900418595,0.006726457399103139,0.23684210526315788,0.09554140127388536,0.421875,0.1959557053442465,1.0,0.1111111111111111,0.677419355,0.210884354,0.5,0.14285714285714285,0.11344537812742744,0.09090909090909091,0.12324705882352942,0
0.024096385542168676,0.16666666666666666,0.0,0.015625,0.012422360248447204,0.0004406256884776382,0.013452914798206279,0.02631578947368421,0.025477707006369428,1.0,0.0019258545979778526,0.0,0.0,0.0,0.583333333,0.0,0.0,0.0,0.030303030303030304,0.11764705882352941,1
0.10240963855421686,0.3333333333333333,0.0,0.020089285714285716,0.08385093167701864,0.00675626055665712,0.006726457399103139,0.09210526315789473,0.10828025477707007,0.3515625,0.06788637457871931,1.0,0.1111111111111111,0.869158879,0.294117647,0.25,0.19047619047619047,0.04448838357678815,0.09090909090909091,0.11764705882352941,1
0.030120481927710843,0.16666666666666666,0.0,0.0,0.021739130434782608,0.0001468752294925461,0.0,0.0,0.03184713375796178,0.3125,0.013962445835339432,0.5,0.0,0.0,0.466666667,0.0,0.0,0.02773109243114893,0.030303030303030304,0.09411764705882353,0
0.18072289156626506,0.3333333333333333,0.0,0.05803571428571429,0.2391304347826087,0.03062348534919586,0.008968609865470852,0.3157894736842105,0.16560509554140126,0.4636015325,0.16851227732306212,0.777777778,0.1111111111111111,0.470588235,0.135278515,0.25,0.09523809523809523,0.06533613446106384,0.06060606060606061,0.11764705882352941,0
0.14457831325301204,0.5,0.0,0.04017857142857143,0.17391304347826086,0.015421899096717338,0.011210762331838564,0.19736842105263158,0.12738853503184713,0.356521739,0.1348098218584497,1.0,0.2222222222222222,0.872093023,0.244047619,0.25,0.09523809523809523,0.06591386551136263,0.12121212121212122,0.1225529411764706,1
0.0963855421686747,0.16666666666666666,0.0,0.013392857142857142,0.14596273291925466,0.00822501285158258,0.008968609865470852,0.02631578947368421,0.08917197452229299,0.3,0.14492055849783342,1.0,0.0,0.0,0.4875,0.0,0.0,0.11147584031271515,0.030303030303030304,0.10294117647058823,1
0.09036144578313253,0.16666666666666666,0.02564102564102564,0.015625,0.07763975155279502,0.0055078211059704785,0.002242152466367713,0.07894736842105263,0.07643312101910828,0.4017857145,0.06692344727973037,1.0,0.1111111111111111,0.0,0.276190476,0.0,0.0,0.050420168056634414,0.06060606060606061,0.11764705882352941,0
0.03614457831325301,0.16666666666666666,0.0,0.013392857142857142,0.021739130434782608,0.0006609385327164573,0.002242152466367713,0.06578947368421052,0.03821656050955414,0.3,0.01203659123736158,0.0,0.0,0.0,0.375,0.0,0.0,0.018907563021237906,0.030303030303030304,0.09803529411764707,0
0.006024096385542169,0.3333333333333333,0.0,0.002232142857142857,0.006211180124223602,0.0,0.0,0.013157894736842105,0.006369426751592357,1.0,0.002888781896966779,1.0,0.0,1.0,1.0,0.0,0.0,0.018907563021237906,0.0,0.0,0
0.0783132530120482,0.5,0.0,0.03125,0.10248447204968944,0.004993757802746567,0.020179372197309416,0.09210526315789473,0.07006369426751592,0.4270833335,0.058257101588830046,1.0,0.1111111111111111,0.45,0.283333333,0.0,0.0,0.050420168056634414,0.06060606060606061,0.11764705882352941,0
0.04819277108433735,0.5,0.0,0.029017857142857144,0.09937888198757763,0.0,0.002242152466367713,0.17105263157894737,0.03184713375796178,0.3214285715,0.05536831969186327,1.0,0.1111111111111111,0.666666667,0.314285714,0.25,0.047619047619047616,0.08114495796614601,0.06060606060606061,0.10294117647058823,0
0.08433734939759036,0.5,0.05128205128205128,0.03794642857142857,0.06521739130434782,0.005654696335463024,0.020179372197309416,0.11842105263157894,0.07006369426751592,0.2884615385,0.051035146846413096,1.0,0.2222222222222222,0.710526316,0.265306122,0.25,0.047619047619047616,0.04051620647678231,0.06060606060606061,0.10083529411764705,0
0.05421686746987952,0.3333333333333333,0.0,0.011160714285714286,0.055900621118012424,0.002056253212895645,0.002242152466367713,0.05263157894736842,0.03184713375796178,0.3333333335,0.0495907558979297,1.0,0.0,0.384615385,0.317460317,0.25,0.09523809523809523,0.06372549017568792,0.06060606060606061,0.11764705882352941,0
0.030120481927710843,0.16666666666666666,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.03184713375796178,0.25,0.015406836783822821,1.0,0.0,0.0,0.466666667,0.0,0.0,0.03151260503539651,0.030303030303030304,0.09411764705882353,0
0.09036144578313253,0.16666666666666666,0.0,0.22767857142857142,0.046583850931677016,0.007710949548358669,0.22869955156950672,0.013157894736842105,0.09554140127388536,1.0,0.007221954742416947,0.0,0.0,0.0,0.311111111,0.0,0.0,0.0,0.030303030303030304,0.11764705882352941,1
0.006024096385542169,0.16666666666666666,0.0,0.008928571428571428,0.003105590062111801,0.0,0.008968609865470852,0.0,0.006369426751592357,1.0,0.00048146364949446316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.030303030303030304,0.11764705882352941,0
0.09036144578313253,0.5,0.0,0.033482142857142856,0.11801242236024845,0.0027171917456121023,0.006726457399103139,0.18421052631578946,0.06369426751592357,0.294642857,0.1044776119402985,1.0,0.4444444444444444,0.647058824,0.314285714,0.25,0.047619047619047616,0.08319327729344678,0.15151515151515152,0.16470588235294117,1
0.04216867469879518,0.16666666666666666,0.05128205128205128,0.015625,0.07142857142857142,0.0015421899096717338,0.004484304932735426,0.06578947368421052,0.01910828025477707,1.0,0.0640346653827636,0.0,0.0,0.0,0.666666667,0.0,0.0,0.11344537812742744,0.15151515151515152,0.21848235294117646,0
0.012048192771084338,0.16666666666666666,0.0,0.020089285714285716,0.006211180124223602,7.343761474627305e-05,0.017937219730941704,0.013157894736842105,0.012738853503184714,1.0,0.0009629272989889263,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.030303030303030304,0.11764705882352941,0
0.04216867469879518,0.5,0.0,0.017857142857142856,0.07142857142857142,0.0013953146801791879,0.0,0.10526315789473684,0.044585987261146494,0.25,0.05681271064034665,1.0,0.0,0.9,0.342857143,0.0,0.0,0.09903961579852108,0.12121212121212122,0.18487058823529412,0
0.04216867469879518,0.5,0.0,0.013392857142857142,0.055900621118012424,0.0015421899096717338,0.002242152466367713,0.06578947368421052,0.025477707006369428,1.0,0.03033220991815118,0.0,0.0,0.894736842,0.30952381,0.0,0.0,0.050420168056634414,0.06060606060606061,0.08403529411764707,1
0.0783132530120482,0.16666666666666666,0.0,0.008928571428571428,0.07142857142857142,0.0,0.002242152466367713,0.039473684210526314,0.08280254777070063,0.0,0.033702455464612424,1.0,0.1111111111111111,0.0,0.326923077,0.0,0.0,0.027149321263203924,0.030303030303030304,0.1086,0
0.05421686746987952,0.16666666666666666,0.0,0.017857142857142856,0.06832298136645963,0.0,0.004484304932735426,0.07894736842105263,0.050955414012738856,0.234375,0.07173808377467501,1.0,0.0,0.0,0.333333333,0.0,0.0,0.09523809521108442,0.09090909090909091,0.11764705882352941,1
0.03614457831325301,0.3333333333333333,0.0,0.011160714285714286,0.049689440993788817,0.0005140633032239113,0.002242152466367713,0.06578947368421052,0.012738853503184714,0.35,0.028406355320173327,1.0,0.0,0.636363636,0.36,0.25,0.047619047619047616,0.053571428560174064,0.06060606060606061,0.09803529411764707,1
0.006024096385542169,0.8333333333333334,0.0,0.002232142857142857,0.006211180124223602,0.0,0.0,0.013157894736842105,0.006369426751592357,1.0,0.002888781896966779,1.0,0.0,1.0,1.0,0.0,0.0,0.025210084028317207,0.0,0.0,0
0.024096385542168676,0.3333333333333333,0.0,0.013392857142857142,0.024844720496894408,0.0004406256884776382,0.004484304932735426,0.06578947368421052,0.025477707006369428,1.0,0.012518054886856042,0.0,0.0,0.896551724,0.5,0.0,0.0,0.03466386553893616,0.030303030303030304,0.08823529411764706,0
0.03614457831325301,0.5,0.0,0.026785714285714284,0.07142857142857142,0.0005140633032239113,0.004484304932735426,0.14473684210526316,0.025477707006369428,0.3333333335,0.043331728454501686,1.0,0.1111111111111111,0.967032967,0.44,0.0,0.0,0.08508403359557058,0.030303030303030304,0.058823529411764705,0
0.04819277108433735,0.16666666666666666,0.0,0.05357142857142857,0.062111801242236024,0.001615627524418007,0.04708520179372197,0.039473684210526314,0.03821656050955414,0.2857142855,0.08473760231102552,1.0,0.1111111111111111,0.0,0.25,0.0,0.0,0.13156512602278042,0.030303030303030304,0.08823529411764706,0
0.018072289156626505,0.16666666666666666,0.0,0.14955357142857142,0.009316770186335404,0.0002203128442388191,0.14798206278026907,0.02631578947368421,0.01910828025477707,1.0,0.0014443909484833895,0.0,0.0,0.0,0.555555556,0.0,0.0,0.0,0.030303030303030304,0.11764705882352941,0
0.09036144578313253,0.5,0.0,0.03125,0.14285714285714285,0.006829698171403393,0.002242152466367713,0.18421052631578946,0.050955414012738856,0.4107142855,0.1044776119402985,1.0,0.1111111111111111,0.657142857,0.261904762,0.5,0.14285714285714285,0.08319327729344678,0.06060606060606061,0.10196470588235294,0
0.012048192771084338,0.16666666666666666,0.0,0.020089285714285716,0.006211180124223602,7.343761474627305e-05,0.017937219730941704,0.013157894736842105,0.012738853503184714,1.0,0.0009629272989889263,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.030303030303030304,0.11764705882352941,0
0.030120481927710843,0.6666666666666666,0.0,0.020089285714285716,0.06521739130434782,0.0005875009179701844,0.0,0.11842105263157894,0.01910828025477707,0.25,0.043813192103996146,1.0,0.1111111111111111,0.902439024,0.44,0.5,0.23809523809523808,0.10714285712034813,0.030303030303030304,0.09411764705882353,0
0.012048192771084338,0.16666666666666666,0.0,0.022321428571428572,0.037267080745341616,0.0,0.004484304932735426,0.10526315789473684,0.012738853503184714,0.0,0.023591718825228696,1.0,0.2222222222222222,0.0,0.583333333,0.0,0.0,0.1418067226592843,0.030303030303030304,0.058823529411764705,0
0.12048192771084337,0.5,0.0,0.04017857142857143,0.16459627329192547,0.009253139458030404,0.008968609865470852,0.2236842105263158,0.08917197452229299,0.3914473685,0.1439576311988445,1.0,0.2222222222222222,0.739130435,0.16,0.25,0.047619047619047616,0.08539915964592455,0.06060606060606061,0.12352941176470589,0
0.012048192771084338,0.5,0.0,0.015625,0.015527950310559006,0.0,0.004484304932735426,0.09210526315789473,0.012738853503184714,0.3333333335,0.012999518536350506,0.666666667,0.0,0.952380952,0.6,0.0,0.0,0.06932773107787232,0.030303030303030304,0.058823529411764705,0
0.030120481927710843,0.16666666666666666,0.0,0.008928571428571428,0.015527950310559006,0.0007343761474627304,0.008968609865470852,0.0,0.03184713375796178,1.0,0.002407318247472316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.030303030303030304,0.11764705882352941,1
0.03614457831325301,0.16666666666666666,0.0,0.008928571428571428,0.037267080745341616,0.0011015642211940956,0.0,0.05263157894736842,0.03184713375796178,1.0,0.013962445835339432,0.0,0.0,0.0,0.25,0.0,0.0,0.024159663858369818,0.030303030303030304,0.09803529411764707,0
0.04216867469879518,0.3333333333333333,0.0,0.006696428571428571,0.052795031055900624,0.0,0.006726457399103139,0.013157894736842105,0.044585987261146494,0.3055555555,0.03177660086663457,1.0,0.0,0.333333333,0.392857143,0.0,0.0,0.050420168056634414,0.06060606060606061,0.11764705882352941,0
0.024096385542168676,0.16666666666666666,0.0,0.017857142857142856,0.055900621118012424,0.0004406256884776382,0.011210762331838564,0.05263157894736842,0.01910828025477707,1.0,0.029850746268656716,0.0,0.0,0.0,0.458333333,0.0,0.0,0.09138655460264988,0.09090909090909091,0.14705882352941177,0
0.030120481927710843,0.16666666666666666,0.0,0.0,0.018633540372670808,0.0004406256884776382,0.0,0.0,0.03184713375796178,0.375,0.011555127587867116,1.0,0.0,0.0,0.466666667,0.0,0.0,0.021428571424069627,0.030303030303030304,0.09411764705882353,0
0.06626506024096386,0.16666666666666666,0.0,0.03571428571428571,0.16149068322981366,0.003157817434089741,0.002242152466367713,0.19736842105263158,0.006369426751592357,0.25,0.11940298507462686,1.0,0.0,0.470588235,0.4,0.25,0.19047619047619047,0.13521772339596266,0.30303030303030304,0.2246,0
0.14457831325301204,0.3333333333333333,0.0,0.03571428571428571,0.17391304347826086,0.016009400014687522,0.006726457399103139,0.19736842105263158,0.12738853503184713,0.376811594,0.13240250361097738,1.0,0.2222222222222222,0.808695652,0.284722222,0.25,0.19047619047619047,0.06433823525959281,0.12121212121212122,0.1225529411764706,1
0.3132530120481928,0.16666666666666666,0.07692307692307693,0.07142857142857142,0.38509316770186336,0.08915326430197547,0.013452914798206279,0.3815789473684211,0.28662420382165604,0.3966131905,0.36880115551275877,1.0,0.2222222222222222,0.0,0.107843137,0.0,0.0,0.08520523592747789,0.21212121212121213,0.12896470588235295,0
0.024096385542168676,0.5,0.0,0.002232142857142857,0.015527950310559006,0.0002937504589850922,0.0,0.013157894736842105,0.01910828025477707,0.3333333335,0.0077034183919114105,1.0,0.1111111111111111,0.948717949,0.666666667,0.25,0.047619047619047616,0.01733193276946808,0.030303030303030304,0.058823529411764705,0
0.0783132530120482,0.3333333333333333,0.0,0.04017857142857143,0.13043478260869565,0.004846882573254021,0.006726457399103139,0.19736842105263158,0.050955414012738856,0.2708333335,0.111218103033221,1.0,0.0,0.56,0.34375,0.25,0.047619047619047616,0.10471881060825235,0.06060606060606061,0.12669411764705882,1
0.04819277108433735,0.3333333333333333,0.0,0.015625,0.10248447204968944,0.001909377983403099,0.0,0.09210526315789473,0.006369426751592357,0.2857142855,0.20077034183919115,1.0,0.0,0.588235294,0.390625,0.25,0.047619047619047616,0.3214285713610444,0.24242424242424243,0.4264705882352941,0
0.006024096385542169,0.8333333333333334,0.0,0.004464285714285714,0.018633540372670808,0.0,0.002242152466367713,0.013157894736842105,0.006369426751592357,1.0,0.006740491092922484,1.0,0.0,1.0,1.0,0.0,0.0,0.07563025208495162,0.0,0.0,0
0.07228915662650602,0.16666666666666666,0.0,0.006696428571428571,0.10869565217391304,0.004846882573254021,0.004484304932735426,0.013157894736842105,0.07006369426751592,1.0,0.053923928743379874,0.0,0.0,0.0,0.1,0.0,0.0,0.05252100839022668,0.030303030303030304,0.10784705882352941,1
0.024096385542168676,0.16666666666666666,0.0,0.020089285714285716,0.06521739130434782,0.0002937504589850922,0.002242152466367713,0.10526315789473684,0.012738853503184714,0.3333333335,0.05440539239287434,1.0,0.0,0.0,0.666666667,0.0,0.0,0.17016806719114116,0.15151515151515152,0.17647058823529413,0
0.024096385542168676,0.6666666666666666,0.4358974358974359,0.13392857142857142,0.024844720496894408,0.0004406256884776382,0.13452914798206278,0.0,0.025477707006369428,0.6666666665,0.010110736639383727,1.0,0.0,1.0,0.666666667,0.0,0.0,0.025210084028317207,0.0,0.0,0
0.060240963855421686,0.6666666666666666,0.0,0.011160714285714286,0.062111801242236024,0.00168906513916428,0.002242152466367713,0.05263157894736842,0.050955414012738856,0.222222222,0.058257101588830046,1.0,0.1111111111111111,0.950310559,0.35,0.25,0.09523809523809523,0.0686974789771644,0.09090909090909091,0.1411764705882353,0
0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.018072289156626505,0.16666666666666666,0.0,0.07589285714285714,0.009316770186335404,0.0002203128442388191,0.07399103139013453,0.02631578947368421,0.01910828025477707,1.0,0.0014443909484833895,0.0,0.0,0.0,0.555555556,0.0,0.0,0.0,0.030303030303030304,0.11764705882352941,0
0.012048192771084338,0.5,0.0,0.006696428571428571,0.012422360248447204,7.343761474627305e-05,0.002242152466367713,0.039473684210526314,0.006369426751592357,1.0,0.005777563793933558,0.0,0.0,0.972222222,0.666666667,0.25,0.047619047619047616,0.02836134453185686,0.030303030303030304,0.058823529411764705,0
0.06626506024096386,0.6666666666666666,0.0,0.017857142857142856,0.07142857142857142,0.003745318352059925,0.002242152466367713,0.10526315789473684,0.07006369426751592,0.3,0.046220510351468465,1.0,0.0,0.957575758,0.345454545,0.5,0.14285714285714285,0.0475553857778245,0.030303030303030304,0.07487058823529412,1
0.012048192771084338,0.16666666666666666,0.0,0.004464285714285714,0.015527950310559006,7.343761474627305e-05,0.002242152466367713,0.013157894736842105,0.012738853503184714,1.0,0.0077034183919114105,0.0,0.0,0.0,0.666666667,0.0,0.0,0.04411764704955511,0.09090909090909091,0.17647058823529413,0
0.05421686746987952,0.6666666666666666,0.0,0.024553571428571428,0.18012422360248448,0.0,0.002242152466367713,0.14473684210526316,0.006369426751592357,0.3541666665,0.18151179585941263,0.833333333,0.1111111111111111,0.829268293,0.291666667,0.5,0.19047619047619047,0.2535014004929619,0.030303030303030304,0.09150588235294119,0
0.030120481927710843,0.16666666666666666,0.0,0.013392857142857142,0.08385093167701864,0.0,0.004484304932735426,0.06578947368421052,0.025477707006369428,0.25,0.07366393837265287,1.0,0.1111111111111111,0.0,0.44,0.0,0.0,0.18403361340671562,0.15151515151515152,0.21176470588235294,0
0.006024096385542169,0.16666666666666666,0.0,0.0,0.006211180124223602,0.0,0.0,0.0,0.0,1.0,0.005777563793933558,0.0,0.0,0.0,1.0,0.0,0.0,0.018907563021237906,0.0,0.0,0
0.04819277108433735,0.16666666666666666,0.0,0.004464285714285714,0.06832298136645963,0.0007343761474627304,0.0,0.02631578947368421,0.03821656050955414,0.357142857,0.09051516610495908,1.0,0.0,0.0,0.285714286,0.0,0.0,0.13865546215574465,0.06060606060606061,0.11764705882352941,0
0.04216867469879518,0.16666666666666666,0.0,0.011160714285714286,0.12111801242236025,0.0002203128442388191,0.002242152466367713,0.05263157894736842,0.025477707006369428,0.3166666665,0.1362542128069331,1.0,0.0,0.0,0.233333333,0.0,0.0,0.2394957982690135,0.12121212121212122,0.21848235294117646,0
0.08433734939759036,0.0,0.02564102564102564,0.03571428571428571,0.16770186335403728,0.005360945876477932,0.006726457399103139,0.18421052631578946,0.03184713375796178,0.4166666665,0.16947520462205104,1.0,0.2222222222222222,0.0,0.232142857,0.0,0.0,0.1494597838551555,0.15151515151515152,0.14285882352941176,0
0.18072289156626506,0.16666666666666666,0.0,0.029017857142857144,0.2267080745341615,0.025482852316956746,0.002242152466367713,0.15789473684210525,0.17197452229299362,0.3344827585,0.182956186807896,1.0,0.2222222222222222,0.0,0.114285714,0.0,0.0,0.07247899158141197,0.09090909090909091,0.12156470588235295,0
0.06626506024096386,0.5,0.05128205128205128,0.017857142857142856,0.09316770186335403,0.0027171917456121023,0.004484304932735426,0.07894736842105263,0.025477707006369428,0.3333333335,0.058738565238324505,1.0,0.1111111111111111,0.7,0.3,0.25,0.047619047619047616,0.06187929715926905,0.030303030303030304,0.09625882352941177,0
0.018072289156626505,0.5,0.0,0.008928571428571428,0.024844720496894408,0.0002203128442388191,0.002242152466367713,0.05263157894736842,0.012738853503184714,0.75,0.013962445835339432,0.0,0.0,0.958333333,0.5,0.25,0.09523809523809523,0.05252100839022668,0.030303030303030304,0.03921176470588235,1
0.04819277108433735,0.16666666666666666,0.0,0.026785714285714284,0.07453416149068323,0.0008812513769552765,0.002242152466367713,0.14473684210526316,0.044585987261146494,0.3857142855,0.04814636494944632,1.0,0.4444444444444444,0.0,0.30952381,0.0,0.0,0.06853991595198741,0.09090909090909091,0.1323529411764706,0
0.018072289156626505,0.8333333333333334,0.0,0.008928571428571428,0.024844720496894408,0.0,0.002242152466367713,0.039473684210526314,0.01910828025477707,0.25,0.015406836783822821,1.0,0.2222222222222222,0.894736842,0.555555556,0.0,0.0,0.05672268906371372,0.030303030303030304,0.07843529411764705,0
0.018072289156626505,0.5,0.0,0.017857142857142856,0.027950310559006212,0.0,0.004484304932735426,0.10526315789473684,0.012738853503184714,0.25,0.02118440057775638,1.0,0.3333333333333333,0.909090909,0.4,0.0,0.0,0.07983193277734622,0.06060606060606061,0.11764705882352941,0
0.0783132530120482,0.3333333333333333,0.0,0.03571428571428571,0.08385093167701864,0.0024968789013732834,0.020179372197309416,0.14473684210526316,0.06369426751592357,0.4345238095,0.06066441983630236,1.0,0.3333333333333333,0.388888889,0.185185185,0.25,0.047619047619047616,0.05138978667407777,0.06060606060606061,0.11764705882352941,0
0.04819277108433735,0.3333333333333333,0.0,0.03125,0.052795031055900624,0.0,0.017937219730941704,0.09210526315789473,0.03821656050955414,0.2857142855,0.03322099181511796,1.0,0.1111111111111111,0.5,0.3,0.25,0.047619047619047616,0.04648109242720985,0.06060606060606061,0.11764705882352941,0
0.09036144578313253,0.3333333333333333,0.0,0.044642857142857144,0.14906832298136646,0.005360945876477932,0.004484304932735426,0.25,0.06369426751592357,0.3775510205,0.11699566682715455,1.0,0.5555555555555556,0.5,0.214285714,0.25,0.047619047619047616,0.09285714281662664,0.18181818181818182,0.1490235294117647,0
0.018072289156626505,0.8333333333333334,0.0,0.008928571428571428,0.031055900621118012,0.0,0.002242152466367713,0.039473684210526314,0.01910828025477707,0.25,0.01636976408281175,1.0,0.1111111111111111,0.894736842,0.555555556,0.0,0.0,0.06092436973720076,0.030303030303030304,0.07843529411764705,0
0.024096385542168676,0.0,0.0,0.022321428571428572,0.052795031055900624,0.0001468752294925461,0.002242152466367713,0.11842105263157894,0.01910828025477707,0.3333333335,0.034183919114106884,1.0,0.2222222222222222,0.0,0.833333333,0.0,0.0,0.10084033611326883,0.030303030303030304,0.058823529411764705,0
0.030120481927710843,0.16666666666666666,0.0,0.013392857142857142,0.040372670807453416,0.0007343761474627304,0.006726457399103139,0.05263157894736842,0.025477707006369428,1.0,0.02599903707270101,0.0,0.0,0.0,0.45,0.0,0.0,0.061764705869377164,0.06060606060606061,0.18823529411764706,0
0.10240963855421686,0.5,0.02564102564102564,0.08258928571428571,0.13975155279503104,0.00822501285158258,0.02242152466367713,0.35526315789473684,0.07006369426751592,0.3854166665,0.11073663938372653,1.0,0.1111111111111111,0.835294118,0.229166667,0.5,0.14285714285714285,0.07785467128616498,0.15151515151515152,0.13841176470588237,0
0.012048192771084338,0.16666666666666666,0.0,0.011160714285714286,0.021739130434782608,7.343761474627305e-05,0.002242152466367713,0.05263157894736842,0.012738853503184714,1.0,0.013962445835339432,0.0,0.0,0.0,0.5,0.0,0.0,0.08508403359557058,0.030303030303030304,0.058823529411764705,0
0.04819277108433735,0.3333333333333333,0.0,0.026785714285714284,0.10248447204968944,0.0,0.002242152466367713,0.14473684210526316,0.01910828025477707,0.232142857,0.1463649494463168,1.0,0.2222222222222222,0.684210526,0.371428571,0.25,0.047619047619047616,0.23004201675839453,0.06060606060606061,0.10294117647058823,0
0.030120481927710843,0.5,0.0,0.011160714285714286,0.021739130434782608,0.0,0.002242152466367713,0.05263157894736842,0.025477707006369428,0.0,0.01636976408281175,1.0,0.0,0.75,0.533333333,0.25,0.047619047619047616,0.03529411763964409,0.030303030303030304,0.07058823529411765,1
0.04216867469879518,0.5,0.0,0.022321428571428572,0.06832298136645963,0.0,0.004484304932735426,0.13157894736842105,0.012738853503184714,0.3666666665,0.04236880115551276,1.0,0.4444444444444444,0.814814815,0.3,0.25,0.047619047619047616,0.06842737095201105,0.030303030303030304,0.08403529411764707,0
0.09036144578313253,0.5,0.0,0.011160714285714286,0.06832298136645963,0.005214070646985386,0.002242152466367713,0.06578947368421052,0.08280254777070063,0.392857143,0.05440539239287434,1.0,0.0,0.729166667,0.35,0.5,0.2857142857142857,0.03991596637606807,0.06060606060606061,0.10980000000000001,0
0.012048192771084338,1.0,0.0,0.004464285714285714,0.021739130434782608,0.0,0.002242152466367713,0.013157894736842105,0.012738853503184714,0.0,0.01203659123736158,1.0,0.0,0.944444444,0.666666667,0.0,0.0,0.06932773107787232,0.030303030303030304,0.058823529411764705,0
0.03614457831325301,0.6666666666666666,0.0,0.026785714285714284,0.15217391304347827,0.0,0.002242152466367713,0.15789473684210525,0.01910828025477707,0.2,0.10399614829080404,0.0,0.0,0.807692308,0.666666667,0.25,0.047619047619047616,0.21848739493309086,0.030303030303030304,0.09803529411764707,0
0.018072289156626505,0.5,0.05128205128205128,0.011160714285714286,0.027950310559006212,0.0002203128442388191,0.006726457399103139,0.039473684210526314,0.012738853503184714,1.0,0.013480982185844969,0.0,0.0,0.944444444,0.777777778,0.25,0.047619047619047616,0.05252100839022668,0.030303030303030304,0.07843529411764705,0
0.2891566265060241,0.16666666666666666,0.0,0.015625,0.3447204968944099,0.08195637805684071,0.004484304932735426,0.06578947368421052,0.29936305732484075,0.4574468085,0.35098700048146364,0.6,0.0,0.0,0.102836879,0.0,0.0,0.0887605041620251,0.06060606060606061,0.11764705882352941,1
0.05421686746987952,0.3333333333333333,0.0,0.020089285714285716,0.040372670807453416,0.0,0.002242152466367713,0.10526315789473684,0.05732484076433121,0.125,0.04429465575349061,1.0,0.2222222222222222,0.25,0.416666667,0.0,0.0,0.05672268906371372,0.030303030303030304,0.07843529411764705,0
0.28313253012048195,0.3333333333333333,0.0,0.05133928571428571,0.3105590062111801,0.06925167070573547,0.020179372197309416,0.2894736842105263,0.24203821656050956,0.43729097,0.5084256138661531,1.0,0.1111111111111111,0.274193548,0.104859335,0.0,0.0,0.1335598068626975,0.18181818181818182,0.16019999999999998,1
0.03614457831325301,0.3333333333333333,0.0,0.002232142857142857,0.043478260869565216,0.0,0.002242152466367713,0.0,0.03821656050955414,0.0,0.025036109773712085,1.0,0.0,0.692307692,0.5,0.0,0.0,0.04726890755309476,0.030303030303030304,0.07843529411764705,0
0.006024096385542169,0.6666666666666666,0.05128205128205128,0.006696428571428571,0.006211180124223602,0.0,0.006726457399103139,0.0,0.006369426751592357,1.0,0.003370245546461242,1.0,0.0,1.0,1.0,0.0,0.0,0.03151260503539651,0.0,0.0,0
0.012048192771084338,0.5,0.0,0.008928571428571428,0.012422360248447204,7.343761474627305e-05,0.0,0.05263157894736842,0.006369426751592357,1.0,0.005296100144439095,0.0,0.0,0.972222222,0.666666667,0.25,0.047619047619047616,0.02836134453185686,0.030303030303030304,0.058823529411764705,0
0.024096385542168676,0.3333333333333333,0.0,0.004464285714285714,0.018633540372670808,0.0002937504589850922,0.002242152466367713,0.013157894736842105,0.025477707006369428,0.1666666665,0.011555127587867116,1.0,0.0,0.916666667,0.75,0.25,0.09523809523809523,0.029936974783626686,0.030303030303030304,0.058823529411764705,0
0.012048192771084338,0.16666666666666666,0.0,0.004464285714285714,0.006211180124223602,7.343761474627305e-05,0.004484304932735426,0.0,0.012738853503184714,1.0,0.0009629272989889263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.030303030303030304,0.11764705882352941,0
